weather_station,date,hour,preciptation,max_temperature,min_temperature,Insolacao,evaporation,average_temperature,average_relative_humidity,average_wind_speed
83587,31/07/18,12:00:00,0,,16.2,,,,,
83587,01/08/18,00:00:00,,25.3,,5.7,5.4,20.36,61.75,1.033333
83587,01/08/18,12:00:00,0,,16.8,,,,,
83587,02/08/18,00:00:00,,25.2,,3.7,4.6,19.48,78.25,0.766667
83587,02/08/18,12:00:00,0,,17.1,,,,,
83587,03/08/18,00:00:00,,25.1,,6.2,2.7,19.28,73,1.333333
83587,03/08/18,12:00:00,11.3,,16,,,,,
83587,04/08/18,00:00:00,,22.9,,2.7,3,18.88,83,0.166667
83587,04/08/18,12:00:00,13.9,,16.8,,,,,
83587,05/08/18,00:00:00,,26.2,,2.7,1.1,20.42,69.5,0.166667
83587,05/08/18,12:00:00,4.2,,15.8,,,,,
83587,06/08/18,00:00:00,,25.5,,1.5,3.3,21.58,69.75,0.7
83587,06/08/18,12:00:00,0,,17.9,,,,,
83587,07/08/18,00:00:00,,25.7,,5.4,2.4,20.46,75.5,0.566667
83587,07/08/18,12:00:00,6.1,,16.9,,,,,
83587,08/08/18,00:00:00,,28,,8.4,2.7,22.1,61.75,1.4
83587,08/08/18,12:00:00,0,,18,,,,,
83587,09/08/18,00:00:00,,25,,1.8,4.5,21.1,66,0.166667
83587,09/08/18,12:00:00,0,,18,,,,,
83587,10/08/18,00:00:00,,27.2,,4.7,3.1,21.66,65.5,0.433333
83587,10/08/18,12:00:00,0,,17.4,,,,,
83587,11/08/18,00:00:00,,27.4,,9.6,5.6,19.94,30.75,0.633333
83587,11/08/18,12:00:00,0,,15,,,,,
83587,12/08/18,00:00:00,,27.8,,9.5,9,19.94,40,0.266667
83587,12/08/18,12:00:00,0,,13.8,,,,,
83587,13/08/18,00:00:00,,26.8,,9.4,7.8,19.92,47.75,1.133333
83587,13/08/18,12:00:00,0,,14.8,,,,,
83587,14/08/18,00:00:00,,28.2,,9.5,6.3,20.72,44.75,0.8
83587,14/08/18,12:00:00,0,,14.9,,,,,
83587,15/08/18,00:00:00,,29.9,,9.5,6.4,22.32,48.25,0.5
83587,15/08/18,12:00:00,0,,16.8,,,,,
83587,16/08/18,00:00:00,,23.2,,1.8,7,19.58,64.75,1.1
83587,16/08/18,12:00:00,0,,17.4,,,,,
83587,17/08/18,00:00:00,,23.5,,2.1,4.6,18.2,72.25,0.266667
83587,17/08/18,12:00:00,0.2,,15.8,,,,,
83587,18/08/18,00:00:00,,22.9,,6.5,2.7,18.5,67.25,1
83587,18/08/18,12:00:00,3.6,,15.4,,,,,
83587,19/08/18,00:00:00,,25.2,,9.2,3.8,19.7,58.75,0.5
83587,19/08/18,12:00:00,0,,15.6,,,,,
83587,20/08/18,00:00:00,,26.9,,9.4,4.5,20.7,43,1.233333
83587,20/08/18,12:00:00,0,,15.1,,,,,
83587,21/08/18,00:00:00,,25.7,,8.4,6.4,20.24,47.75,1.366667
83587,21/08/18,12:00:00,0,,15.4,,,,,
83587,22/08/18,00:00:00,,25.9,,8.2,8,20.64,45.5,0.266667
83587,22/08/18,12:00:00,0,,15.8,,,,,
83587,23/08/18,00:00:00,,25.8,,8.1,6.1,20.98,54.25,1.433333
83587,23/08/18,12:00:00,0,,16.4,,,,,
83587,24/08/18,00:00:00,,26.8,,8.6,5.6,21.82,51.25,1.233333
83587,24/08/18,12:00:00,0,,17.6,,,,,
83587,25/08/18,00:00:00,,26.9,,4.1,5.9,21.48,61.75,0.8
83587,25/08/18,12:00:00,0,,17.2,,,,,
83587,26/08/18,00:00:00,,28,,5.8,4,22.2,59.75,0.7
83587,26/08/18,12:00:00,0,,18.5,,,,,
83587,27/08/18,00:00:00,,23,,6.3,5.3,18.94,67,1.666667
83587,27/08/18,12:00:00,0.4,,16.1,,,,,
83587,28/08/18,00:00:00,,21.9,,0.8,4.2,18.3,68.75,1.233333
83587,28/08/18,12:00:00,0,,15.3,,,,,
83587,29/08/18,00:00:00,,23.8,,7.2,4.5,19.4,62.75,0.833333
83587,29/08/18,12:00:00,0,,16.5,,,,,
83587,30/08/18,00:00:00,,25,,5.5,4,19.74,59.5,1.233333
83587,30/08/18,12:00:00,0,,16,,,,,
83587,31/08/18,00:00:00,,27.4,,8.9,5.9,21.08,49.25,1
83587,31/08/18,12:00:00,0,,16.1,,,,,
83587,01/09/18,00:00:00,,29.8,,8.6,6.3,22.88,47.25,0.833333
83587,01/09/18,12:00:00,0,,16.2,,,,,
83587,02/09/18,00:00:00,,27.4,,8.6,7.6,22.5,54.75,1.233333
83587,02/09/18,12:00:00,0,,17.9,,,,,
83587,03/09/18,00:00:00,,30.7,,8.3,5.7,24.04,44.25,0.8
83587,03/09/18,12:00:00,0,,18,,,,,
83587,04/09/18,00:00:00,,26.8,,6.7,8.1,20.8,50,0.466667
83587,04/09/18,12:00:00,1,,17.8,,,,,
83587,05/09/18,00:00:00,,27.4,,8.6,6.6,19.4,37,1.233333
83587,05/09/18,12:00:00,0,,12.9,,,,,
83587,06/09/18,00:00:00,,27.8,,8.1,8,20.22,50,0.966667
83587,06/09/18,12:00:00,0,,13.6,,,,,
83587,07/09/18,00:00:00,,29,,8.7,4.2,21.28,47.25,0.833333
83587,07/09/18,12:00:00,0,,15.7,,,,,
83587,08/09/18,00:00:00,,26.9,,8.7,10.3,20.22,48.75,0.766667
83587,08/09/18,12:00:00,0,,15.1,,,,,
83587,09/09/18,00:00:00,,28.4,,8.8,7.9,21.04,42.5,1.4
83587,09/09/18,12:00:00,0,,15.8,,,,,
83587,10/09/18,00:00:00,,29,,8.7,8.5,21.78,47.25,0.8
83587,10/09/18,12:00:00,0,,17,,,,,
83587,11/09/18,00:00:00,,29.6,,7.9,7,22.46,47.25,1.133333
83587,11/09/18,12:00:00,0,,17.4,,,,,
83587,12/09/18,00:00:00,,26.2,,7.9,7.2,20.6,64,0.666667
83587,12/09/18,12:00:00,0,,17.1,,,,,
83587,13/09/18,00:00:00,,25.5,,8.5,5.3,19.8,59,1.733333
83587,13/09/18,12:00:00,0,,16.4,,,,,
83587,14/09/18,00:00:00,,28.1,,7.2,5.3,20.86,65.75,0.766667
83587,14/09/18,12:00:00,0,,17.1,,,,,
83587,15/09/18,00:00:00,,22,,0,3.8,19.26,82.5,0.266667
83587,15/09/18,12:00:00,21.6,,16.4,,,,,
83587,16/09/18,00:00:00,,28.4,,8.7,1.2,22.58,71,1.047773
83587,16/09/18,12:00:00,3,,17.8,,,,,
83587,17/09/18,00:00:00,,23.3,,0.1,2.5,20.34,84,0.566667
83587,17/09/18,12:00:00,1,,18.3,,,,,
83587,18/09/18,00:00:00,,24.9,,0.2,1.7,21.62,73,0.266667
83587,18/09/18,12:00:00,6.8,,17.9,,,,,
83587,19/09/18,00:00:00,,29.2,,3.8,2.4,23.22,63,0.766667
83587,19/09/18,12:00:00,0.3,,19.1,,,,,
83587,20/09/18,00:00:00,,25.5,,0.5,4.5,22,75.75,0.6
83587,20/09/18,12:00:00,0,,20.1,,,,,
83587,21/09/18,00:00:00,,28.2,,4.8,2.1,21.98,72,0.8
83587,21/09/18,12:00:00,7.3,,18.4,,,,,
83587,22/09/18,00:00:00,,30.9,,9.6,3.7,24.76,56.25,0.466667
83587,22/09/18,12:00:00,0.4,,19.1,,,,,
83587,23/09/18,00:00:00,,30.5,,9.2,6.1,24.68,52.25,0.966667
83587,23/09/18,12:00:00,0,,19.7,,,,,
83587,24/09/18,00:00:00,,31.3,,10,6.1,24.92,49,0.6
83587,24/09/18,12:00:00,0,,20.3,,,,,
83587,25/09/18,00:00:00,,30.4,,10.1,9,24.86,42.75,1
83587,25/09/18,12:00:00,0,,21.1,,,,,
83587,26/09/18,00:00:00,,28.2,,10,8.7,23.62,49,1.166667
83587,26/09/18,12:00:00,0,,19.3,,,,,
83587,27/09/18,00:00:00,,31.8,,10,7.3,25,50.75,1.033333
83587,27/09/18,12:00:00,0,,19.2,,,,,
83587,28/09/18,00:00:00,,31.2,,4.8,7.5,25.4,52.75,0.733333
83587,28/09/18,12:00:00,0,,21.9,,,,,
83587,29/09/18,00:00:00,,29.4,,6.3,6.2,23.7,71.5,1.533333
83587,29/09/18,12:00:00,0,,20.8,,,,,
83587,30/09/18,00:00:00,,25.3,,0.9,4.7,22.86,67.75,1.166667
83587,30/09/18,12:00:00,3,,20.7,,,,,
83587,01/10/18,00:00:00,,29.8,,5.9,4.7,22.42,72.5,0.7
83587,01/10/18,12:00:00,0,,18.8,,,,,
83587,02/10/18,00:00:00,,30.6,,6.9,3.8,24.02,58.5,0.4
83587,02/10/18,12:00:00,11.9,,18.8,,,,,
83587,03/10/18,00:00:00,,32.1,,10.2,5.4,26.14,49.25,0.966667
83587,03/10/18,12:00:00,0,,20.2,,,,,
83587,04/10/18,00:00:00,,33.2,,6.6,7.9,26.46,52.75,0.866667
83587,04/10/18,12:00:00,0,,21.8,,,,,
83587,05/10/18,00:00:00,,30,,6.4,6.2,24.72,62.25,1.933333
83587,05/10/18,12:00:00,0,,21.1,,,,,
83587,06/10/18,00:00:00,,26.1,,0.5,5.5,21.64,70.75,1.733333
83587,06/10/18,12:00:00,0,,20,,,,,
83587,07/10/18,00:00:00,,24.8,,2.2,5.3,21.26,69.75,1.233333
83587,07/10/18,12:00:00,0,,18.8,,,,,
83587,08/10/18,00:00:00,,30.1,,8.1,2.5,23.82,53.5,1.6
83587,08/10/18,12:00:00,1.6,,18.6,,,,,
83587,09/10/18,00:00:00,,30,,3.3,7,24.42,55.5,1.166667
83587,09/10/18,12:00:00,0,,19.8,,,,,
83587,10/10/18,00:00:00,,32.6,,2.7,6.1,26.4,47,1.5
83587,10/10/18,12:00:00,0,,21.8,,,,,
83587,11/10/18,00:00:00,,31.1,,4.1,9.4,25.34,60.75,1.433333
83587,11/10/18,12:00:00,0,,22.7,,,,,
83587,12/10/18,00:00:00,,27.2,,1.3,8,23.78,61.75,1.633333
83587,12/10/18,12:00:00,0,,21.4,,,,,
83587,13/10/18,00:00:00,,34.1,,10.5,6.7,26.74,49.75,0.633333
83587,13/10/18,12:00:00,0,,20.3,,,,,
83587,14/10/18,00:00:00,,33.4,,6.4,6.8,26.62,53.75,1.2
83587,14/10/18,12:00:00,14.6,,20.5,,,,,
83587,15/10/18,00:00:00,,28.9,,1.5,5.8,23.12,78.5,0.766667
83587,15/10/18,12:00:00,5,,21,,,,,
83587,16/10/18,00:00:00,,28.8,,8.7,2.9,24.14,64.5,1.5
83587,16/10/18,12:00:00,8.8,,19.9,,,,,
83587,17/10/18,00:00:00,,28.1,,0.2,4.8,24,71,1.033333
83587,17/10/18,12:00:00,0,,21.2,,,,,
83587,18/10/18,00:00:00,,28.1,,2.6,3.9,22.9,83.25,0.466667
83587,18/10/18,12:00:00,1.2,,18.3,,,,,
83587,19/10/18,00:00:00,,28.3,,2,1.8,22.24,81,0.6
83587,19/10/18,12:00:00,43.5,,18.3,,,,,
83587,20/10/18,00:00:00,,27.1,,4.6,3.1,21.48,56,2.133333
83587,20/10/18,12:00:00,42.5,,18.6,,,,,
83587,21/10/18,00:00:00,,24.7,,7,5.5,18.98,66.5,2.266667
83587,21/10/18,12:00:00,0,,15.1,,,,,
83587,22/10/18,00:00:00,,27.7,,11,4.3,20.96,59,1.633333
83587,22/10/18,12:00:00,0,,15.3,,,,,
83587,23/10/18,00:00:00,,30,,11,5.1,23.38,49.25,1.8
83587,23/10/18,12:00:00,0,,16.8,,,,,
83587,24/10/18,00:00:00,,30.6,,5.9,7.2,23.22,67.75,1.2
83587,24/10/18,12:00:00,0,,19.7,,,,,
83587,25/10/18,00:00:00,,25.7,,0.3,4.3,21.56,82.75,0.866667
83587,25/10/18,12:00:00,21.8,,18.2,,,,,
83587,26/10/18,00:00:00,,29.6,,5.6,1.6,23.86,71.75,1.3
83587,26/10/18,12:00:00,23.2,,19.4,,,,,
83587,27/10/18,00:00:00,,29.5,,5,3.2,22.74,85.75,1.2
83587,27/10/18,12:00:00,0.8,,19.5,,,,,
83587,28/10/18,00:00:00,,28.8,,6.2,1.9,24.06,60,0.833333
83587,28/10/18,12:00:00,6.7,,19.5,,,,,
83587,29/10/18,00:00:00,,24.6,,0.9,6.1,20.62,81,1.733333
83587,29/10/18,12:00:00,0,,18.5,,,,,
83587,30/10/18,00:00:00,,28.9,,6.6,3,22.36,71.5,1.166667
83587,30/10/18,12:00:00,5.5,,17.4,,,,,
83587,31/10/18,00:00:00,,29.6,,7.7,4.4,24.14,60.75,1.533333
83587,31/10/18,12:00:00,0,,18.8,,,,,
83587,01/11/18,00:00:00,,31.1,,6.5,4.8,23.68,72.5,2.066667
83587,01/11/18,12:00:00,0,,19.1,,,,,
83587,02/11/18,00:00:00,,30.2,,5.8,8.1,24.68,56.25,1.233333
83587,02/11/18,12:00:00,28.2,,18.8,,,,,
83587,03/11/18,00:00:00,,31.2,,9.4,5.5,25.42,50.5,1.5
83587,03/11/18,12:00:00,0,,20.8,,,,,
83587,04/11/18,00:00:00,,28.4,,1.5,6,23.72,69.5,0.8
83587,04/11/18,12:00:00,0,,21.6,,,,,
83587,05/11/18,00:00:00,,23.9,,0,3,20.9,77,1.533333
83587,05/11/18,12:00:00,2,,19,,,,,
83587,06/11/18,00:00:00,,25.7,,2.4,3.5,21.32,67,0.833333
83587,06/11/18,12:00:00,1.6,,17.7,,,,,
83587,07/11/18,00:00:00,,26.5,,4.1,4.5,22.92,59.5,1.333333
83587,07/11/18,12:00:00,0,,18.8,,,,,
83587,08/11/18,00:00:00,,23.5,,0,4.9,18.32,87.5,2.3
83587,08/11/18,12:00:00,7.8,,16,,,,,
83587,09/11/18,00:00:00,,18.4,,0,1.7,17.4,87.5,1.8
83587,09/11/18,12:00:00,29.8,,14.8,,,,,
83587,10/11/18,00:00:00,,22.7,,0.9,1.1,19.48,79,1.466667
83587,10/11/18,12:00:00,21.1,,16.8,,,,,
83587,11/11/18,00:00:00,,27.1,,7.2,2.7,21.86,68,1.766667
83587,11/11/18,12:00:00,0.1,,16.1,,,,,
83587,12/11/18,00:00:00,,29.2,,8.6,4.2,23.86,61.25,1.5
83587,12/11/18,12:00:00,0,,18.8,,,,,
83587,13/11/18,00:00:00,,30.3,,9.6,5.3,24.62,59.75,1.866667
83587,13/11/18,12:00:00,0,,20.1,,,,,
83587,14/11/18,00:00:00,,31.3,,10,6.2,25.44,58.25,1
83587,14/11/18,12:00:00,0,,20.5,,,,,
83587,15/11/18,00:00:00,,30.2,,5.5,5.4,23.62,74.75,1.333333
83587,15/11/18,12:00:00,0,,19.6,,,,,
83587,16/11/18,00:00:00,,28.6,,1.8,2.2,23.62,72.5,1.533333
83587,16/11/18,12:00:00,24.9,,19.6,,,,,
83587,17/11/18,00:00:00,,27.8,,5.2,4.3,23.3,60.25,1
83587,17/11/18,12:00:00,0.7,,20.2,,,,,
83587,18/11/18,00:00:00,,28.2,,7.5,6.2,23.52,64,0.966667
83587,18/11/18,12:00:00,0,,19.9,,,,,
83587,19/11/18,00:00:00,,25.3,,0.3,4.5,22.38,84.25,0.4
83587,19/11/18,12:00:00,4.3,,19.5,,,,,
83587,20/11/18,00:00:00,,23,,0,1.3,20.18,90,1.133333
83587,20/11/18,12:00:00,26,,18.2,,,,,
83587,21/11/18,00:00:00,,20.8,,0,1.3,18.5,84.25,1.866667
83587,21/11/18,12:00:00,38.4,,16,,,,,
83587,22/11/18,00:00:00,,24.8,,2.7,1.5,20.66,73,1.566667
83587,22/11/18,12:00:00,48.2,,16.1,,,,,
83587,23/11/18,00:00:00,,26.5,,2.8,3.3,21.96,67.5,0.966667
83587,23/11/18,12:00:00,0,,18.2,,,,,
83587,24/11/18,00:00:00,,24.9,,0.5,3.6,23.08,61.75,1
83587,24/11/18,12:00:00,3.6,,18.8,,,,,
83587,25/11/18,00:00:00,,24.7,,1.1,2.2,20.34,77.5,0.733333
83587,25/11/18,12:00:00,18.3,,17.9,,,,,
83587,26/11/18,00:00:00,,27.6,,10.5,2.7,22.82,53.75,1.9
83587,26/11/18,12:00:00,5.6,,17.2,,,,,
83587,27/11/18,00:00:00,,27.6,,11.3,6.2,22.58,51.5,1.633333
83587,27/11/18,12:00:00,0,,17.7,,,,,
83587,28/11/18,00:00:00,,28.6,,10.2,5.7,22.94,51.25,0.966667
83587,28/11/18,12:00:00,0,,18.6,,,,,
83587,29/11/18,00:00:00,,29.4,,10.1,8.7,23.84,51.5,1.533333
83587,29/11/18,12:00:00,0,,18.4,,,,,
83587,30/11/18,00:00:00,,31.1,,8.7,6.8,25.08,55.75,1.1
83587,30/11/18,12:00:00,0,,19.5,,,,,
83587,01/12/18,00:00:00,,25.1,,0,6,21.34,88.75,1
83587,01/12/18,12:00:00,23,,19.1,,,,,
83587,02/12/18,00:00:00,,26.9,,1.3,1.2,22.34,84,1.433333
83587,02/12/18,12:00:00,20.3,,19.1,,,,,
83587,03/12/18,00:00:00,,23.5,,0.2,1.9,20.3,82.25,1.333333
83587,03/12/18,12:00:00,23.7,,17.9,,,,,
83587,04/12/18,00:00:00,,28,,8.6,2.5,22.7,70,1.233333
83587,04/12/18,12:00:00,5,,18,,,,,
83587,05/12/18,00:00:00,,31.5,,8.9,4.3,25.2,59.5,1.133333
83587,05/12/18,12:00:00,0,,18.5,,,,,
83587,06/12/18,00:00:00,,31.8,,7.3,5.3,23.76,70.75,1.233333
83587,06/12/18,12:00:00,4.4,,18.4,,,,,
83587,07/12/18,00:00:00,,27.6,,2.8,4.5,23.66,75.25,0.933333
83587,07/12/18,12:00:00,28.4,,18.4,,,,,
83587,08/12/18,00:00:00,,26.9,,10.3,3.2,20.92,63,1.066667
83587,08/12/18,12:00:00,19.8,,18.2,,,,,
83587,09/12/18,00:00:00,,23.3,,6.9,6.2,18.96,67.5,1.333333
83587,09/12/18,12:00:00,0,,15.3,,,,,
83587,10/12/18,00:00:00,,26.8,,9.3,4.7,21.32,63.75,1.266667
83587,10/12/18,12:00:00,0,,15.9,,,,,
83587,11/12/18,00:00:00,,28.2,,9.6,4.8,23.14,60.5,0.9
83587,11/12/18,12:00:00,0,,17.6,,,,,
83587,12/12/18,00:00:00,,30.5,,10.2,6,24.68,57.25,1.7
83587,12/12/18,12:00:00,0,,19.1,,,,,
83587,13/12/18,00:00:00,,30.5,,6.9,6.4,24.6,65,0.933333
83587,13/12/18,12:00:00,0,,19.9,,,,,
83587,14/12/18,00:00:00,,32,,9.8,4.6,25.98,45.25,0.8
83587,14/12/18,12:00:00,6,,19.6,,,,,
83587,15/12/18,00:00:00,,31.8,,11.2,8,26.66,47,0.866667
83587,15/12/18,12:00:00,0,,21.4,,,,,
83587,16/12/18,00:00:00,,31.5,,10.5,,26.22,48,1.633333
83587,16/12/18,12:00:00,0,,21.9,,,,,
83587,17/12/18,00:00:00,,30.8,,10.7,8.4,25.34,49.5,1.5
83587,17/12/18,12:00:00,0,,20.6,,,,,
83587,18/12/18,00:00:00,,32.7,,9.3,7.2,27.2,50.75,1.1
83587,18/12/18,12:00:00,0,,20.7,,,,,
83587,19/12/18,00:00:00,,32.6,,7,5.7,27.14,53.5,1.066667
83587,19/12/18,12:00:00,0,,23,,,,,
83587,20/12/18,00:00:00,,33.6,,8.9,7.2,27.18,51.25,1.3
83587,20/12/18,12:00:00,0,,22.2,,,,,
83587,21/12/18,00:00:00,,32.7,,7.3,6.9,27.2,53,0.433333
83587,21/12/18,12:00:00,0,,22.9,,,,,
83587,22/12/18,00:00:00,,32.2,,5.7,5.6,25.6,72,0.333333
83587,22/12/18,12:00:00,1.3,,19.5,,,,,
83587,23/12/18,00:00:00,,32.7,,6.7,4.2,25.84,58.75,1.2
83587,23/12/18,12:00:00,21.2,,19.4,,,,,
83587,24/12/18,00:00:00,,32,,4.2,5,23.74,72.25,1.6
83587,24/12/18,12:00:00,2,,18.6,,,,,
83587,25/12/18,00:00:00,,30.4,,6.6,4.1,23.78,67,1.433333
83587,25/12/18,12:00:00,38.3,,18.6,,,,,
83587,26/12/18,00:00:00,,27.7,,1.7,4.5,22,79.75,0.8
83587,26/12/18,12:00:00,0,,19.7,,,,,
83587,27/12/18,00:00:00,,24.5,,0,2.3,21.32,87.25,0.7
83587,27/12/18,12:00:00,31.2,,19.2,,,,,
83587,28/12/18,00:00:00,,25.2,,0.8,1.1,21.3,86.5,0.733333
83587,28/12/18,12:00:00,16.2,,18.4,,,,,
83587,29/12/18,00:00:00,,25.5,,1.1,1.6,21.32,90.5,0.866667
83587,29/12/18,12:00:00,17.1,,17.2,,,,,
83587,30/12/18,00:00:00,,27.8,,4.6,1.2,22.44,78.5,0.7
83587,30/12/18,12:00:00,10.8,,17.9,,,,,
83587,31/12/18,00:00:00,,25.6,,1.7,2.4,21.84,84.25,0.766667
83587,31/12/18,12:00:00,14.1,,18.7,,,,,
83587,01/01/19,00:00:00,,27.8,,4.7,,22.1,88,0.51444
83587,01/01/19,12:00:00,59.1,,18.4,,,,,
83587,02/01/19,00:00:00,,30,,7.7,,24.84,64,0.34296
83587,02/01/19,12:00:00,2.6,,19.3,,,,,
83587,03/01/19,00:00:00,,30.8,,1.9,,25.18,63.5,0.8574
83587,03/01/19,12:00:00,0,,20.6,,,,,
83587,04/01/19,00:00:00,,26.1,,0.7,,22.08,70.75,0.8574
83587,04/01/19,12:00:00,12,,18.4,,,,,
83587,05/01/19,00:00:00,,29.9,,6,,24.96,58.75,0.8574
83587,05/01/19,12:00:00,0.2,,19.1,,,,,
83587,06/01/19,00:00:00,,31.9,,10.6,,26.18,52.5,1.7148
83587,06/01/19,12:00:00,0,,20.7,,,,,
83587,07/01/19,00:00:00,,31.4,,10.8,,26.22,54.25,1.37184
83587,07/01/19,12:00:00,0,,21.4,,,,,
83587,08/01/19,00:00:00,,29.5,,9.9,,25.06,63,1.88628
83587,08/01/19,12:00:00,0,,20.6,,,,,
83587,09/01/19,00:00:00,,29.2,,10.5,,23.82,51.25,0.8574
83587,09/01/19,12:00:00,0,,20.2,,,,,
83587,10/01/19,00:00:00,,29.5,,11,,24.38,52.5,1.54332
83587,10/01/19,12:00:00,0,,19.7,,,,,
83587,11/01/19,00:00:00,,29.7,,7.4,,24.96,57.75,0.8574
83587,11/01/19,12:00:00,0,,20.5,,,,,
83587,12/01/19,00:00:00,,30.4,,8.3,,25.7,52.5,1.20036
83587,12/01/19,12:00:00,0,,20.4,,,,,
83587,13/01/19,00:00:00,,30.8,,10.3,,24.86,56,1.20036
83587,13/01/19,12:00:00,0,,20.4,,,,,
83587,14/01/19,00:00:00,,31.1,,11.1,,25.6,51,2.05776
83587,14/01/19,12:00:00,0,,19.9,,,,,
83587,15/01/19,00:00:00,,32.1,,9.7,,26.46,52.75,1.20036
83587,15/01/19,12:00:00,0,,20.9,,,,,
83587,16/01/19,00:00:00,,32.6,,7.3,,26.66,56.5,0.8574
83587,16/01/19,12:00:00,0,,22.2,,,,,
83587,17/01/19,00:00:00,,32.4,,8.2,,25.62,59.5,1.54332
83587,17/01/19,12:00:00,0,,21.8,,,,,
83587,18/01/19,00:00:00,,32.1,,10,,26.82,54.75,1.20036
83587,18/01/19,12:00:00,0,,21.7,,,,,
83587,19/01/19,00:00:00,,32.1,,10.6,,27.1,42.25,1.7148
83587,19/01/19,12:00:00,0,,21.7,,,,,
83587,20/01/19,00:00:00,,33.1,,6.9,,25.58,67.25,1.37184
83587,20/01/19,12:00:00,0,,21.9,,,,,
83587,21/01/19,00:00:00,,31.1,,7.4,,25.96,61,1.54332
83587,21/01/19,12:00:00,14.7,,21.1,,,,,
83587,22/01/19,00:00:00,,32.2,,9.1,,26.86,54.75,1.7148
83587,22/01/19,12:00:00,0,,22.1,,,,,
83587,23/01/19,00:00:00,,32,,11.1,,26.22,51.25,1.54332
83587,23/01/19,12:00:00,0,,21.8,,,,,
83587,24/01/19,00:00:00,,31.5,,11.7,,25.76,53.25,1.54332
83587,24/01/19,12:00:00,0,,20.9,,,,,
83587,25/01/19,00:00:00,,30,,9.8,,24.78,57.5,2.05776
83587,25/01/19,12:00:00,0,,20.8,,,,,
83587,26/01/19,00:00:00,,28.4,,4.8,,23.5,65,1.54332
83587,26/01/19,12:00:00,0,,20.5,,,,,
83587,27/01/19,00:00:00,,30.7,,9.9,,25.02,53.25,1.54332
83587,27/01/19,12:00:00,0,,19.7,,,,,
83587,28/01/19,00:00:00,,31,,10.9,,26.08,51,1.37184
83587,28/01/19,12:00:00,0,,20.9,,,,,
83587,29/01/19,00:00:00,,32.9,,10.1,,27.1,45.5,1.7148
83587,29/01/19,12:00:00,0,,21.6,,,,,
83587,30/01/19,00:00:00,,32.7,,9.7,,27.06,43,1.88628
83587,30/01/19,12:00:00,0,,21.6,,,,,
83587,31/01/19,00:00:00,,33,,9.1,,27.58,41.25,1.37184
83587,31/01/19,12:00:00,0,,21.8,,,,,
